sample	coverage	taxonomy
12_25_DAC_R1_paired	2.21	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
12_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930
12_25_DAC_R1_paired	0.11	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Puniceispirillales
12_25_DAC_R1_paired	0.29	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
12_25_DAC_R1_paired	8.66	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
12_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales
12_25_DAC_R1_paired	0.16	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
12_25_DAC_R1_paired	0.4	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
12_25_DAC_R1_paired	0.4	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
12_25_DAC_R1_paired	1.03	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
12_25_DAC_R1_paired	2.07	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
12_25_DAC_R1_paired	1.77	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
12_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__SM23-33
12_25_DAC_R1_paired	0.28	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01; o__JAKLKS01
12_25_DAC_R1_paired	0.25	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
12_25_DAC_R1_paired	1.21	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
12_25_DAC_R1_paired	0.53	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
12_25_DAC_R1_paired	0.5	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
12_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
12_25_DAC_R1_paired	0.34	Root; d__Bacteria; p__Planctomycetota; c__JACOTG01; o__JACOTG01
12_25_DAC_R1_paired	0.48	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__SZUA-567
12_25_DAC_R1_paired	0.38	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__H5-PLA8
12_25_DAC_R1_paired	0.55	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia; o__Brocadiales
12_25_DAC_R1_paired	0.21	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales
12_25_DAC_R1_paired	1.89	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
12_25_DAC_R1_paired	4.61	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
12_25_DAC_R1_paired	0.62	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78
12_25_DAC_R1_paired	0.53	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__B4-G1
12_25_DAC_R1_paired	3.43	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales
12_25_DAC_R1_paired	0.57	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__GIF9
12_25_DAC_R1_paired	0.78	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SZUA-161
12_25_DAC_R1_paired	0.95	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
12_25_DAC_R1_paired	25.69	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
12_25_DAC_R1_paired	0.29	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__C00003060
12_25_DAC_R1_paired	3.41	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
12_25_DAC_R1_paired	0.32	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01; o__CAIYCZ01
12_25_DAC_R1_paired	2.71	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
12_25_DAC_R1_paired	0.91	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
12_25_DAC_R1_paired	0.35	Root; d__Bacteria; p__Desulfobacterota; c__Desulfarculia; o__Adiutricales
12_25_DAC_R1_paired	0.42	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales
12_25_DAC_R1_paired	2.26	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
12_25_DAC_R1_paired	0.39	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobaccia; o__Desulfobaccales
