sample	coverage	taxonomy
01_26_FSB_R1_paired	0.11	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales
01_26_FSB_R1_paired	3.95	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales
01_26_FSB_R1_paired	0.24	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales
01_26_FSB_R1_paired	0.74	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales
01_26_FSB_R1_paired	0.79	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Marinacidobacterales
01_26_FSB_R1_paired	1.8	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Polarisedimenticolales
01_26_FSB_R1_paired	0.11	Root; d__Bacteria; p__Acidobacteriota; c__UBA890; o__UBA890
01_26_FSB_R1_paired	0.92	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911; o__RPQK01
01_26_FSB_R1_paired	0.49	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales
01_26_FSB_R1_paired	11.61	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
01_26_FSB_R1_paired	3.56	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
01_26_FSB_R1_paired	6.76	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
01_26_FSB_R1_paired	3.01	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
01_26_FSB_R1_paired	0.47	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
01_26_FSB_R1_paired	0.42	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g
